identificador;asignatura;anho;convocatoria;tipoexam;puntaje
cfe27c65e9088ddc702764743487a9e0;DISEÑO DE COMPILADORES;2017;2;2F   ;91
5d60e7859b63d2e9729a901fe8581806;BASE DE DATOS II;2017;2;1F   ;A
8e6d3487509a80059bce27a9a7415009;BASE DE DATOS II;2017;2;1F   ;A
5d60e7859b63d2e9729a901fe8581806;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;82
7689e8bec7b16cc13bec2112dca7ae55;ELECTIVA 4 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;1F   ;A
1884eba735c9855ec04a6504aba3bffb;FISICA 2;2017;2;2F   ;43
4074ab6b5de1632385b9a9bc475fd918;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;86
5d60e7859b63d2e9729a901fe8581806;ELECTIVA 3 - PROGRAMACION WEB FRONT-END;2017;2;1F   ;79
8e6d3487509a80059bce27a9a7415009;BASE DE DATOS II;2017;2;2F   ;54
5d60e7859b63d2e9729a901fe8581806;BASE DE DATOS II;2017;2;2F   ;51
4074ab6b5de1632385b9a9bc475fd918;ELECTIVA 3 - DATAMINING;2017;2;1F   ;50
238fec3317571637ed2c8588dcff656a;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;72
7689e8bec7b16cc13bec2112dca7ae55;ELECTIVA 4 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;2F   ;99
8645d9b39ac529dd1cbef78fee8e1821;CALCULO I;2017;2;2F   ;83
4af2c80fa1d4a68b4fec269cf8d9654d;CONTABILIDAD;2017;2;2F   ;73
e8784ae2297a82f00b036b69cd70d19a;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;2F   ;10
4af2c80fa1d4a68b4fec269cf8d9654d;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;50
9ba06c975c2602c397714a354839afa7;TECNICAS DE ORGANIZACION Y METODOS;2017;2;2F   ;86
755468fd474771c426201d462c40a8cb;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;100
3f6be959eccfb3395c0c680c6b05e69c;CONTABILIDAD;2017;2;2F   ;41
201f82917ccc4d14f14d5720c4de1c2a;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;81
238fec3317571637ed2c8588dcff656a;DISEÑO DE COMPILADORES;2017;2;1F   ;81
201f82917ccc4d14f14d5720c4de1c2a;ELECTIVA 3 - DATAMINING;2017;2;1F   ;65
6801700d0ab75b4add2b82a4a91bff0a;FISICA 1;2017;2;2F   ;77
436f78a65bed931d714532d279a4eb21;INVESTIGACION DE OPERACIONES I;2017;2;1F   ;87
2a022f30439c5772051de3c0dba4fe22;ELECTIVA 1 - DATAMINING;2017;2;1F   ;52
201f82917ccc4d14f14d5720c4de1c2a;ELECTIVA 5 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;84
a7da4b26a1167879b6c1fe784ee2b9dd;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;2F   ;A
436f78a65bed931d714532d279a4eb21;LENGUAJES DE PROGRAMACION III;2017;2;1F   ;100
6cebd7d4bdcbf86310ad5b703228bb36;ELECTIVA 3 - DATAMINING;2017;2;1F   ;60
4074ab6b5de1632385b9a9bc475fd918;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;62
358b59bc1e8ad99403a1e430faab3783;BASE DE DATOS I;2017;2;2F   ;60
4af251c153d311d250a51fdb108e54c9;CALCULO II;2017;2;2F   ;92
3f122076eba3c453f86cf43c462c9be5;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2017;2;2F   ;93
21d86d6d34afdf234de01e23a6e50395;CALCULO II;2017;2;1F   ;A
65197a7d7752cfdab7ba108fc5d1c5bc;ALGORITMOS Y ESTRUCTURA DE DATOS I;2017;2;1F   ;35
21d86d6d34afdf234de01e23a6e50395;CALCULO II;2017;2;2F   ;A
2b2f3ce74ed58eb043141bd56718b3ee;MATEMATICA DISCRETA;2017;2;1F   ;65
3218a4a147322f6ac9868c3ee95131c5;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;A
7ce7580ab28eb249b212e0dc2ded0334;TECNICAS DE ORGANIZACION Y METODOS;2017;2;2F   ;A
7d798da51082fc38df8306db03554d46;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;86
ec92aa1ac9b38389fe8682c8208ada10;ELECTIVA 3 - DATAMINING;2017;2;1F   ;60
201f82917ccc4d14f14d5720c4de1c2a;INVESTIGACION DE OPERACIONES I;2017;2;2F   ;69
1884eba735c9855ec04a6504aba3bffb;REDES DE COMPUTADORAS I;2017;2;2F   ;44
3218a4a147322f6ac9868c3ee95131c5;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;65
73d53382f8c2b0388924ed134b9d0781;LENGUAJES DE PROGRAMACION III;2017;2;2F   ;100
258107184934cc6bee62ee97c5719d87;ELECTIVA 4 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;2F   ;68
af7a3eeacbdf88bfcc53871e9cc2a5ab;BASE DE DATOS I;2017;2;1F   ;91
258107184934cc6bee62ee97c5719d87;ELECTIVA 5 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;2F   ;87
6db7ad62a826057efbb6012a9a2ac5f2;ECONOMIA Y FINANZAS;2017;2;1F   ;80
8e6d3487509a80059bce27a9a7415009;INGENIERIA DE SOFTWARE III;2017;2;1F   ;A
1a1df0923ae514a559d6d776a13edd9c;PROYECTO FINAL DE GRADO;2017;2;1F   ;100
3218a4a147322f6ac9868c3ee95131c5;FISICA 2;2017;2;2F   ;90
e3a47968661ac306d0757551852b4983;ELECTIVA 5 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;73
201f82917ccc4d14f14d5720c4de1c2a;DISEÑO DE COMPILADORES;2017;2;1F   ;80
a7da4b26a1167879b6c1fe784ee2b9dd;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;1F   ;A
8d5b74c0f99fb0f479f230c455a074a3;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;A
d99eb8b29f425e8d5974401897e101bc;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;86
8d5b74c0f99fb0f479f230c455a074a3;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;2F   ;83
bbcaf22d9fbbad7795c2677f696c235f;PROBABILIDADES Y ESTADISTICA;2017;2;2F   ;80
8d5b74c0f99fb0f479f230c455a074a3;ELECTIVA 7 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;1F   ;72
7403407b704d617237bc5add276e02b7;FISICA 3;2017;2;1F   ;77
4af251c153d311d250a51fdb108e54c9;ESTRUCTURA DE LOS LENGUAJES;2017;2;2F   ;98
6cebd7d4bdcbf86310ad5b703228bb36;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;93
6a11eb5d1534e36049ac829ac1db2b28;GESTION DE CENTRO DE COMPUTOS;2017;2;1F   ;A
799c2ec3f325274b4d0ecb159d4c03b5;BASE DE DATOS I;2017;2;2F   ;86
6a11eb5d1534e36049ac829ac1db2b28;GESTION DE CENTRO DE COMPUTOS;2017;2;2F   ;73
6db7ad62a826057efbb6012a9a2ac5f2;CALCULO II;2017;2;1F   ;100
616b93dd5e698baff21d5dd584da0f78;PROBABILIDADES Y ESTADISTICA;2017;2;1F   ;95
aa8832bb3ab95a4f2212954982b6676a;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;1F   ;75
b0f02cfc55e826cc8b410a9e1bafdc58;ELECTIVA 5 - CLOUD COMPUTING;2017;2;1F   ;63
c74ad4a5dba3148b846dd834c26c320e;LENGUAJES DE PROGRAMACION I;2017;2;1F   ;75
b0f02cfc55e826cc8b410a9e1bafdc58;ELECTIVA 7 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;2F   ;85
2a022f30439c5772051de3c0dba4fe22;ELECTIVA 1 - DATAMINING;2017;2;2F   ;65
b0f02cfc55e826cc8b410a9e1bafdc58;ELECTIVA 6 - GESTION DE PROYECTOS;2017;2;2F   ;63
44ba7fb78ec39b35c6ac693f88d27eed;LOGICA PARA CIENCIAS DE LA COMPUTACION;2017;2;1F   ;58
1013cfa668ccfb55dae68eb7647cdb2e;SISTEMAS OPERATIVOS;2017;2;2F   ;75
bc5121acce6da8d5232834f8536a115b;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;60
616b93dd5e698baff21d5dd584da0f78;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;76
3f122076eba3c453f86cf43c462c9be5;ECONOMIA Y FINANZAS;2017;2;1F   ;60
b0f02cfc55e826cc8b410a9e1bafdc58;DISEÑO DE COMPILADORES;2017;2;1F   ;A
bc5121acce6da8d5232834f8536a115b;LENGUAJES DE PROGRAMACION II;2017;2;1F   ;A
a7fd77f56e0d97980ac38eb3fca834ac;ELECTIVA 4 - GESTION DE PROYECTOS;2017;2;1F   ;0
bf3e678059bf766cf908911b075a75d9;ELECTIVA 3 - DATAMINING;2017;2;1F   ;85
a7fd77f56e0d97980ac38eb3fca834ac;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;79
c74ad4a5dba3148b846dd834c26c320e;INGLES;2017;2;2F   ;92
fbefec79be066466cbc8655f8662ac5f;PROYECTO FINAL DE GRADO;2017;2;1F   ;100
868c09c5aad39329e32febbf09de316d;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;74
a7fd77f56e0d97980ac38eb3fca834ac;ELECTIVA 4 - GESTION DE PROYECTOS;2017;2;2F   ;A
cc259b205135a7e55f184ee30e7913f4;FISICA 4;2017;2;2F   ;92
616b93dd5e698baff21d5dd584da0f78;METODOS NUMERICOS;2017;2;2F   ;82
7403407b704d617237bc5add276e02b7;CALCULO III;2017;2;2F   ;56
78e92c28efff3566e8c3bcef4eb2ef6a;FISICA 4;2017;2;1F   ;93
5b0727b0506954fe108e5bc06e8cf3c9;REDES DE COMPUTADORAS I;2017;2;1F   ;A
1013cfa668ccfb55dae68eb7647cdb2e;INVESTIGACION DE OPERACIONES I;2017;2;2F   ;70
7403407b704d617237bc5add276e02b7;INVESTIGACION DE OPERACIONES I;2017;2;2F   ;65
616b93dd5e698baff21d5dd584da0f78;INGENIERIA DE SOFTWARE III;2017;2;1F   ;65
6d597f08d5ecdd2995bde04f1969601a;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;100
7d798da51082fc38df8306db03554d46;FISICA 3;2017;2;1F   ;50
799c2ec3f325274b4d0ecb159d4c03b5;INGENIERIA DE SOFTWARE I;2017;2;1F   ;60
616b93dd5e698baff21d5dd584da0f78;BASE DE DATOS II;2017;2;2F   ;A
bf3e678059bf766cf908911b075a75d9;INGENIERIA DE SOFTWARE III;2017;2;1F   ;94
b0f02cfc55e826cc8b410a9e1bafdc58;DISEÑO DE COMPILADORES;2017;2;2F   ;43
2a022f30439c5772051de3c0dba4fe22;INGENIERIA DE SOFTWARE III;2017;2;2F   ;60
1013cfa668ccfb55dae68eb7647cdb2e;FISICA 3;2017;2;2F   ;A
7ee20258f18209db64bf7b755c3218a8;FISICA 2;2017;2;2F   ;57
5f5d96be8df63673e8f7511d0be523b8;INGLES;2017;2;1F   ;80
bf3e678059bf766cf908911b075a75d9;INVESTIGACION DE OPERACIONES I;2017;2;2F   ;72
1013cfa668ccfb55dae68eb7647cdb2e;FISICA 3;2017;2;1F   ;A
2a022f30439c5772051de3c0dba4fe22;OPTATIVA 3 - POLITICAS PUBLICAS Y DE NEGOCIOS;2017;2;2F   ;74
78e92c28efff3566e8c3bcef4eb2ef6a;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;100
cf952c57f5ed5aef90dcfc21d307c1aa;CALCULO II;2017;2;2F   ;74
104e8f223a66e75f0eb60522a6d8bbcf;LENGUAJES DE PROGRAMACION I;2017;2;2F   ;82
9ba06c975c2602c397714a354839afa7;TECNICAS DE ORGANIZACION Y METODOS;2017;2;1F   ;A
104e8f223a66e75f0eb60522a6d8bbcf;FISICA 1;2017;2;2F   ;68
8432993a13b692c08d7958e72d13ec44;PROBABILIDADES Y ESTADISTICA;2017;2;2F   ;90
11801e384a36bf80ad33f42ddc334107;CALCULO II;2017;2;2F   ;A
73d53382f8c2b0388924ed134b9d0781;SISTEMAS DISTRIBUIDOS;2017;2;2F   ;A
1013cfa668ccfb55dae68eb7647cdb2e;BASE DE DATOS I;2017;2;2F   ;A
cb1f809d68198ffef842c2b47ac9b2c8;CALCULO III;2017;2;2F   ;65
104e8f223a66e75f0eb60522a6d8bbcf;CALCULO III;2017;2;1F   ;56
aa8832bb3ab95a4f2212954982b6676a;FISICA 3;2017;2;2F   ;75
fd03d59aade80d9af7cdfb5cfdacc23f;FISICA 1;2017;2;2F   ;63
81fd3435e34b3a6b2f5226f69bb1578c;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;67
1013cfa668ccfb55dae68eb7647cdb2e;INGENIERIA DE SOFTWARE I;2017;2;1F   ;65
73d53382f8c2b0388924ed134b9d0781;SISTEMAS DISTRIBUIDOS;2017;2;1F   ;A
0c2838dd0bfc18ab3d66a957b653e2c3;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;2F   ;86
cc259b205135a7e55f184ee30e7913f4;METODOS NUMERICOS;2017;2;2F   ;60
a10b0ee69ebb033791d83932c21835b9;ALGEBRA LINEAL;2017;2;2F   ;A
7ca670387734c36553c4a17392d6678c;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;75
1013cfa668ccfb55dae68eb7647cdb2e;FISICA 4;2017;2;2F   ;86
1884eba735c9855ec04a6504aba3bffb;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;A
05c4a7ed0fa9b5b805a05124faaa1fd9;ELECTIVA 3 - DATAMINING;2017;2;1F   ;A
7403407b704d617237bc5add276e02b7;INGENIERIA DE SOFTWARE I;2017;2;1F   ;60
05c4a7ed0fa9b5b805a05124faaa1fd9;ELECTIVA 3 - DATAMINING;2017;2;2F   ;A
1001bae57d0a40ad8be2e91ef5641481;CALCULO I;2017;2;2F   ;64
05c4a7ed0fa9b5b805a05124faaa1fd9;ELECTIVA 5 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;85
7ee20258f18209db64bf7b755c3218a8;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;75
fd03d59aade80d9af7cdfb5cfdacc23f;FISICA 1;2017;2;1F   ;A
292592b60fadf7b93e12e39547bb5906;EMPRENDEDORISMO;2017;2;1F   ;69
d1cd699b3e4b1a889ff47cd8983b32b0;PROYECTO FINAL DE GRADO;2017;2;2F   ;100
bf3e678059bf766cf908911b075a75d9;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;89
fd03d59aade80d9af7cdfb5cfdacc23f;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2017;2;2F   ;50
a7da4b26a1167879b6c1fe784ee2b9dd;MATEMATICA DISCRETA;2017;2;2F   ;A
a10b0ee69ebb033791d83932c21835b9;PROBABILIDADES Y ESTADISTICA;2017;2;2F   ;A
eaec9ae1609a6e5b0d6ac84a8c06b408;METODOS NUMERICOS;2017;2;2F   ;87
94ac9df7bd42321f51ab70dfb60185ba;LENGUAJES DE PROGRAMACION II;2017;2;1F   ;A
04ba31ed373404e89341f00255cbf414;INGENIERIA DE SOFTWARE I;2017;2;1F   ;76
94ac9df7bd42321f51ab70dfb60185ba;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;70
eaec9ae1609a6e5b0d6ac84a8c06b408;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;A
fd03d59aade80d9af7cdfb5cfdacc23f;CALCULO I;2017;2;2F   ;70
469933c89c720573e634543035ff6242;ELECTIVA 3 - PROGRAMACION WEB FRONT-END;2017;2;2F   ;A
94ac9df7bd42321f51ab70dfb60185ba;SISTEMAS OPERATIVOS;2017;2;1F   ;83
7ee20258f18209db64bf7b755c3218a8;REDES DE COMPUTADORAS I;2017;2;2F   ;A
a10b0ee69ebb033791d83932c21835b9;SISTEMAS OPERATIVOS;2017;2;1F   ;83
44ba7fb78ec39b35c6ac693f88d27eed;FISICA 3;2017;2;1F   ;A
94ac9df7bd42321f51ab70dfb60185ba;INVESTIGACION DE OPERACIONES I;2017;2;2F   ;74
eaec9ae1609a6e5b0d6ac84a8c06b408;SISTEMAS DISTRIBUIDOS;2017;2;1F   ;A
ca25fb9479a4d97e1e53a998f4b0984d;CALCULO III;2017;2;1F   ;87
8645d9b39ac529dd1cbef78fee8e1821;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;A
c59445e9ff64f15ebd318f4228e7395e;ELECTIVA 1 - PROGRAMACION WEB FRONT-END;2017;2;1F   ;A
be54522c855e8e616a26af14987488c6;OPTATIVA 2 - ETICA Y LEGISLACION;2017;2;1F   ;95
ca25fb9479a4d97e1e53a998f4b0984d;SISTEMAS OPERATIVOS;2017;2;1F   ;88
2a42965869002182afaadeab6b0b95c1;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;2F   ;A
a7fd77f56e0d97980ac38eb3fca834ac;LENGUAJES DE PROGRAMACION III;2017;2;1F   ;85
2a42965869002182afaadeab6b0b95c1;LENGUAJES DE PROGRAMACION I;2017;2;1F   ;87
a10b0ee69ebb033791d83932c21835b9;OPTATIVA 2 - ETICA Y LEGISLACION;2017;2;1F   ;A
7a0cff9eea804898d0b08e08995ff691;TECNICAS DE ORGANIZACION Y METODOS;2017;2;2F   ;A
11801e384a36bf80ad33f42ddc334107;ELECTIVA 1 - DESEMPEÑO Y SEGURIDAD EN LAS REDES;2017;2;2F   ;A
624939c397470ea8dfa6edf6186ca625;OPTATIVA 2 - ETICA Y LEGISLACION;2017;2;1F   ;88
bb5006348fa11ce26dc634f05a04f08f;ELECTIVA 6 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;83
44ba7fb78ec39b35c6ac693f88d27eed;LENGUAJES DE PROGRAMACION I;2017;2;1F   ;84
05c4a7ed0fa9b5b805a05124faaa1fd9;GESTION DE CENTRO DE COMPUTOS;2017;2;1F   ;A
7a0cff9eea804898d0b08e08995ff691;TECNICAS DE ORGANIZACION Y METODOS;2017;2;1F   ;A
05c4a7ed0fa9b5b805a05124faaa1fd9;GESTION DE CENTRO DE COMPUTOS;2017;2;2F   ;70
7ca670387734c36553c4a17392d6678c;LOGICA PARA CIENCIAS DE LA COMPUTACION;2017;2;1F   ;76
05c4a7ed0fa9b5b805a05124faaa1fd9;DISEÑO DE COMPILADORES;2017;2;1F   ;A
7ca670387734c36553c4a17392d6678c;LENGUAJES DE PROGRAMACION II;2017;2;1F   ;A
4b5d3e20d221563a94eeae9d0bf5d5fa;ALGORITMOS Y ESTRUCTURA DE DATOS I;2017;2;2F   ;40
7ca670387734c36553c4a17392d6678c;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;1F   ;40
0ccddb35c2a9ed6308ed5abe06194a8c;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;62
1001bae57d0a40ad8be2e91ef5641481;MATEMATICA DISCRETA;2017;2;2F   ;75
4b5d3e20d221563a94eeae9d0bf5d5fa;MATEMATICA DISCRETA;2017;2;1F   ;A
8645d9b39ac529dd1cbef78fee8e1821;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;70
4b5d3e20d221563a94eeae9d0bf5d5fa;MATEMATICA DISCRETA;2017;2;2F   ;78
7ca670387734c36553c4a17392d6678c;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;A
05c4a7ed0fa9b5b805a05124faaa1fd9;DISEÑO DE COMPILADORES;2017;2;2F   ;50
7ca670387734c36553c4a17392d6678c;CALCULO I;2017;2;1F   ;A
a10b0ee69ebb033791d83932c21835b9;CALCULO III;2017;2;2F   ;A
7ca670387734c36553c4a17392d6678c;ALGEBRA LINEAL;2017;2;1F   ;73
a10b0ee69ebb033791d83932c21835b9;CALCULO III;2017;2;1F   ;A
624939c397470ea8dfa6edf6186ca625;TECNICAS DE ORGANIZACION Y METODOS;2017;2;1F   ;100
349042c5f56726650e201baeb4d7cbef;LENGUAJES DE PROGRAMACION II;2017;2;1F   ;A
eaec9ae1609a6e5b0d6ac84a8c06b408;ELECTIVA 5 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;2F   ;A
4b5d3e20d221563a94eeae9d0bf5d5fa;CONTABILIDAD;2017;2;1F   ;A
8d5cf6f00259a31c1785673b900232cb;BASE DE DATOS I;2017;2;2F   ;67
4b5d3e20d221563a94eeae9d0bf5d5fa;CONTABILIDAD;2017;2;2F   ;75
cb1f809d68198ffef842c2b47ac9b2c8;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;91
599c0bce5a31ca7aa740351af8829c04;PROYECTO FINAL DE GRADO;2017;2;2F   ;100
533e0e1e2ece17fd300ae6aca9faebff;LENGUAJES DE PROGRAMACION III;2017;2;1F   ;80
e15a721686b0dc3880f08ddc1fb9de4c;FISICA 3;2017;2;1F   ;A
9b7fb5bd68b713ef125189845d8b298a;ALGEBRA LINEAL;2017;2;1F   ;62
4b5d3e20d221563a94eeae9d0bf5d5fa;TECNICAS DE ORGANIZACION Y METODOS;2017;2;1F   ;A
1001bae57d0a40ad8be2e91ef5641481;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2017;2;2F   ;53
4b5d3e20d221563a94eeae9d0bf5d5fa;TECNICAS DE ORGANIZACION Y METODOS;2017;2;2F   ;65
81fd3435e34b3a6b2f5226f69bb1578c;BASE DE DATOS II;2017;2;1F   ;A
c48157ebfa71574ed8c68f59d5640504;TECNICAS DE ORGANIZACION Y METODOS;2017;2;1F   ;A
54acbab1fc7611733b7c9055cc79a80b;ELECTIVA 1 - DESEMPEÑO Y SEGURIDAD EN LAS REDES;2017;2;2F   ;A
a10b0ee69ebb033791d83932c21835b9;LENGUAJES DE PROGRAMACION III;2017;2;2F   ;60
9b7fb5bd68b713ef125189845d8b298a;INGLES;2017;2;1F   ;86
c48157ebfa71574ed8c68f59d5640504;TECNICAS DE ORGANIZACION Y METODOS;2017;2;2F   ;A
62857ee5f2c62ab9766b3b13ab5075ae;CALCULO I;2017;2;2F   ;A
1828128824acd667865c5ca3e41ed802;PROYECTO FINAL DE GRADO;2017;2;2F   ;100
62857ee5f2c62ab9766b3b13ab5075ae;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2017;2;1F   ;70
aa0b0a1330313697798e36e62296ff14;ELECTIVA 1 - DATAMINING;2017;2;1F   ;85
8d9103fed0f2c265efdcf848ad38c9f8;OPTATIVA 2 - ETICA Y LEGISLACION;2017;2;1F   ;61
7d798da51082fc38df8306db03554d46;FISICA 4;2017;2;1F   ;75
cb1f809d68198ffef842c2b47ac9b2c8;BASE DE DATOS I;2017;2;1F   ;90
9af714128f6ec8767f50989b83083217;ALGORITMOS Y ESTRUCTURA DE DATOS III;2017;2;2F   ;70
ec92aa1ac9b38389fe8682c8208ada10;INGENIERIA DE SOFTWARE III;2017;2;1F   ;80
a10b0ee69ebb033791d83932c21835b9;INGENIERIA DE SOFTWARE II;2017;2;2F   ;54
533e0e1e2ece17fd300ae6aca9faebff;INVESTIGACION DE OPERACIONES I;2017;2;2F   ;68
a10b0ee69ebb033791d83932c21835b9;BASE DE DATOS II;2017;2;2F   ;A
36cb13e2a31c5e7643a2a39a1055a2c5;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;2F   ;20
a10b0ee69ebb033791d83932c21835b9;INGENIERIA DE SOFTWARE II;2017;2;1F   ;A
62857ee5f2c62ab9766b3b13ab5075ae;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;2F   ;A
a10b0ee69ebb033791d83932c21835b9;BASE DE DATOS II;2017;2;1F   ;A
af7a3eeacbdf88bfcc53871e9cc2a5ab;INGENIERIA DE SOFTWARE I;2017;2;1F   ;60
a7fd77f56e0d97980ac38eb3fca834ac;BASE DE DATOS II;2017;2;1F   ;A
bc5121acce6da8d5232834f8536a115b;CALCULO III;2017;2;1F   ;50
a7fd77f56e0d97980ac38eb3fca834ac;BASE DE DATOS II;2017;2;2F   ;A
eaec9ae1609a6e5b0d6ac84a8c06b408;ELECTIVA 4 - AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2017;2;1F   ;88
a10b0ee69ebb033791d83932c21835b9;OPTATIVA 2 - ETICA Y LEGISLACION;2017;2;2F   ;78
eaec9ae1609a6e5b0d6ac84a8c06b408;ELECTIVA 3 - DATAMINING;2017;2;2F   ;100
9d00e1fb9fb2450a8ced2bdbfe5fc4bc;LENGUAJES DE PROGRAMACION I;2017;2;2F   ;86
28df7798b4ecd9f7db8182f07fa65ff8;ELECTIVA 3 - PROGRAMACION WEB FRONT-END;2017;2;1F   ;A
9af714128f6ec8767f50989b83083217;OPTATIVA 3 - MERCHANDISING;2017;2;2F   ;93
6cebd7d4bdcbf86310ad5b703228bb36;ELECTIVA 5 - TECNOLOGIAS EMERGENTES EN TELECOMUNICACIONES Y REDES;2017;2;2F   ;92
5ddfc5a1e07787ebf5510ddaea4fd77e;PROYECTO FINAL DE GRADO;2017;2;2F   ;100
624939c397470ea8dfa6edf6186ca625;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;93
8f52f40524227b9239e4127d43beac26;LENGUAJES DE PROGRAMACION II;2017;2;1F   ;A
eaec9ae1609a6e5b0d6ac84a8c06b408;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;88
8f52f40524227b9239e4127d43beac26;LENGUAJES DE PROGRAMACION II;2017;2;2F   ;63
eaec9ae1609a6e5b0d6ac84a8c06b408;ELECTIVA 3 - DATAMINING;2017;2;1F   ;A
629931f5e4391722ffd5ba6cdcd26dc4;ELECTIVA 1 - DESEMPEÑO Y SEGURIDAD EN LAS REDES;2017;2;1F   ;50
799c2ec3f325274b4d0ecb159d4c03b5;FISICA 3;2017;2;1F   ;50
aa0b0a1330313697798e36e62296ff14;CALCULO II;2017;2;1F   ;A
9b7fb5bd68b713ef125189845d8b298a;FISICA 1;2017;2;1F   ;A
aa0b0a1330313697798e36e62296ff14;CALCULO II;2017;2;2F   ;A
cf952c57f5ed5aef90dcfc21d307c1aa;CONTABILIDAD;2017;2;2F   ;97
a874792a6d4a90afeb602c86c872b5e4;ALGORITMOS Y ESTRUCTURA DE DATOS II;2017;2;2F   ;80
624939c397470ea8dfa6edf6186ca625;ELECTIVA 3 - PROGRAMACION WEB FRONT-END;2017;2;1F   ;90
e6f35734c527e399dd00760f3886923f;ELECTIVA 2  - INTERACCION HUMANO-COMPUTADOR;2017;2;1F   ;96
54acbab1fc7611733b7c9055cc79a80b;ELECTIVA 1 - DESEMPEÑO Y SEGURIDAD EN LAS REDES;2017;2;1F   ;A
e6f35734c527e399dd00760f3886923f;ELECTIVA 3 - PROGRAMACION WEB FRONT-END;2017;2;1F   ;A
be54522c855e8e616a26af14987488c6;ESTRUCTURA DE LOS LENGUAJES;2017;2;1F   ;83
e6f35734c527e399dd00760f3886923f;ELECTIVA 3 - PROGRAMACION WEB FRONT-END;2017;2;2F   ;78
3f122076eba3c453f86cf43c462c9be5;FUNDAMENTOS DE MATEMATICA;2017;2;1F   ;52
